tweet_text,month_of_tweet 
social talk on cancers in #tunisia #tunis with Dr Zarrouk,2
"Photos: Abia state governor takes on cancer patient, Paul Arisa's case …""",2
$100m payout over cancer death …,2
"God please, heal those with cancer, ameen.",2
#نباطشية #هابي_غفارة #OnDuty @ Kuwait Cancer Control Center KCCC,2
Office of Comely Queen int'l Mother & Comely Model '15 partners with Stand up for cancer…,2
do u like Big Time Rush ? Well they r just like u supercool.on Google I so a list with Famous Cancers you whas there,2
Relief comes the way of 19-year-old breast cancer patient as wife of Bauchi State Governor… …,2
What About #cancer #horoscopes ?,2
I'm at Kuwait Cancer Control Center,2
I am cancer...lol,2
Stem cell therapeutic for cancer by Dr.Khalid Shah from Harvard medical school pic.twitter.com/yaRjisrflo,2
"""Gelang Harapan"" for cancer charity idr 100k. Available at… (w/ Gadis & Bagas at [pic] —",2
"Health Ministry: Drugs for cancer,thalassemia, anesthetics,diabetes RanOut cuz KSA siege #WarCrimesOfSaudiArabiapic.twitter.com/fLMZddZbtc",2
mi #bot dice: [link] Watch: 65-Year-Old With Cancer Describes Her Mushroom Trip : Psychonaut …,2
Today was a day of cancer at the university and the subject with me… …,2
"#socalism is on a par with #cancer, #AIDS and Lenny Henry in this mans world. Is a disease.",2
"Eating strawberries can improve vision and also help to reduce cancer risk.""",2
Just posted a photo @ BARRY BarberShop …,2
#TB #SCOPS #57357 #academics #clinical_pharmacy @ Children's Cancer… …,2
Wallah fa “ making you think you have Cancer everywhere ”,2
fr “ the guy who runs WebMD who make you feel like you got brain cancer when u just got a headache ”,2
those pics from breast cancer are disgusting,2
Probably my greatest nemesis is suburban man. But my fairy phone will only increase your risk of being a canadian with terminal cancer.,2
"The Malboro Man died of lung cancer. Some of his last words were ""Take care of the children. Tobacco will kill you. I'm living proof of it.",2
Study suggests #Exercise may slow #Cancer's progression pic.twitter.com/7XmQnQZOs3,2
"Some scientists are measuring gravitational waves or curing cancer, other do bollocks pic.twitter.com/arj0reZocp",2
mi #bot dice: [video] (via The guys who did the Motorboating for Cancer video had their donations refunded. : vi.. …,2
Sheikh amedai kaa uko na cancer uanze kupanga mizigo Indians doctors wanacelebrate holi fo the rest of their damn life,2
"International Childhood Cancer Day, awareness raiser in Novi Sad. #cancersucks…",2
CANCER: Your tweets when you realise that some people NEVER received their teen scorecard. How are feelings even legal?’,2
Dubai Health Authority marks International Childhood Cancer Day at Dubai Hospital - more at 7pm City 7 news pic.twitter.com/RfMHhudKIB,2
International children living with cancer day 2016.,2
"A positive case of adenocarcinoma pleural effusion, suspected to be metastatic breast #cancer.",2
bbc mentioned this morning that it was positive on 100 lung cancer patients. No mention of control cases or other cancers,2
Results reaching so far about my short flick #ShortGutTheMovie (Gastric Cancer Awareness) has…,2
"Watching Broken Circle Breakdown, a Belgian film about a couple watching their child die of cancer. #SaturdayNightStayinInClub",2
Happy Valentine to all lovers @ Kuwait Cancer Control Center KCCC …,2
""" “ Men are twice as likely as women to get cancer of the mouth and throat through oral sex, expert reveals",2
#Repost ・・・ Today during our Pilates class for cancer survivors. Thank you ladies for…,2
CANCER BATS live now on stage! @ Lo Fi Milano,2
there is no word to explain myself after I watched your cancer hospital visit... You are my idol,2
The remedy for cancer and other disease is for us to abscond from eating junk foods. Let go natural so that we can live long.,2
Goodmorning Pistoia ! A rainy day with Breast cancer research week @ Centro Storico Pistoia,2
More calories to burn @ Prince Faisal Cancer Center …,2
Actor Ken Watanabe diagnosed with early stage stomach cancer | The Japan Times … #Giappone #japan,2
Schistosoma hematobium can cause bladder cancer. Clonoschisis can cause cholangiocarcinoma.,2
UV rays cause skin cancers via the formation of pyrimidine dimers. Ionizing radiation disrupt DNA via the formation of free O2 radicals.,2
World Cancer Awareness Day. (@ King Abdullah Specialist Children Hospital - KASCH in Riyadh),2
"U go know "" You can tell me anything causes cancer O.. Sha don't tell me Suya does.. Make E dey cause Ebola Suya is Bae alw",2
Every time the broadcast aired every night I dream of being a canadian with terminal cancer.,2
Actor Ken Watanabe battling stomach cancer … #Giappone #japan,2
"Walking for a cause, this time the walk is for Cancer Awareness. Can you see the sports icon of…",2
Look who I met today at during AUE Cancer Awareness Campaign #aueae #myaue #mydubai…,2
Just posted a photo @ Kuwait Cancer Control Center KCCC,2
If you have lung cancer. Do you have here is DON’T GO TO BALLET SCHOOL.,2
Supporting cancer survivors! It was an amazing experience to hear the testimony of these…,2
"The celebrity singers and the winners of MBC ""The Voice 2015"" are coming to AUE Cancer Awareness…",2
Support cancer awareness and early prevention by getting a check up harleystreetmedicalcentre…,2
The Obama administration hopes to spend a total of a $1 billion to fund a cancer “moonshot” in search of cures,2
Follow your doctor recommendation for Cancer screening.... its worth it @ Dr Wiam Hussein…,2
"Hi, In 1998, I was healed of terminal CANCER. Can you PLEASE RETWEET or QOUTE my story above to HELP give HOPE to...",2
Riyadh:my first work trip since the cancer. This is the cover for my trip book. Love my girls! pic.twitter.com/MYn6jxnkuu,2
"Lost a dear friend to cancer, her funeral will be on my birthday tomorrow feb 7th, I think we…",2
The fight against #cancer is a #call to #everyone. #beautifulfaces #projectpinkblue…,2
my little treasure #girls #makeup @ Vinnytsya City …,2
#musicworldcup put up a station for a special BBQ day supporting cancer patients. We are happy…,2
Cancer is curable if diagnosed on time. Let's make more screening tests available for our masses. Let's spread awareness #FightCancerwithPHH,2
Seeing my mum fight against Cancer was a painful journey. Cant even put to words how painful it must be for the patients #FightCancerwithPHH,2
"The most prevelant cancer in #Karachi is head and neck cancer. Owing its occurrence to paan, gutka and chhalia. #FightCancerwithPHH",2
"Cancer comes unannounced, yes. But a keen observation and check on your health profile can help detect the demon early. #FightCancerwithPHH",2
Unusual bleeding that wont heal? Here's a mini checklist to detect the early signs of cancer. #FightCancerwithPHHpic.twitter.com/g667fSvHDx,2
The world is losing 8.2 million precious lives every year. Reason? Cancer. Gotta knock it down! #FightCancerWithPHHpic.twitter.com/GJL4Tryfme,2
"Morphine, the big daddy in the world of painkillers for Cancer pts isnt even readily available. #fightcancerwithphhpic.twitter.com/0oYNYBzs6h",2
“ Depression: cancer’s invisible side effect ” fantastic article to share #stigma #depression everywhere,2
Dr. Shamvil Ashraf is now discussing the importance of palliative care in cancer patients. #fightcancerwithphhpic.twitter.com/tpQ85fj3TP,2
Joined in a little late to catch Zohair Allibhoy describing the cancers of our society. #FightCancerWithPHH,2
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/BuayYHlXeX,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/kTm7OKb25F,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/i81OX9YZWZ,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/n3hsk2e21P,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/mfTMX41t6a,12
Just posted a photo @ Kuwait Cancer Control Center KCCC,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/L4P6QgdKyb,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/rbkIHq9Zqc,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/eH59NFkO1O,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/vRUW9kL5uN,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/TutNVP1ijz,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/H9cbOuvHXi,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/E9ASnuDWVt,12
#هاروکی_موراکامی @ Kuwait Cancer Control Center KCCC,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/HMpsstQLJy,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/LxECoaCnJK,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/5NXyifKuqY,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/WtR5GdK8ZY,12
#نجيب_محفوظ @ Kuwait Cancer Control Center KCCC,12
Sevilla name Montella to replace axed cancer-stricken coach pic.twitter.com/IyOcth4PLr,12
#عشق @ Kuwait Cancer Control Center KCCC,12
#bescaredandtryanyhow #tobymac #focus #willtodoit @ Kuwait Cancer… …,12
Very much sooo.... @ Kuwait Cancer Control Center KCCC,12
Can You Get Life Insurance If You’ve Had Prostate Cancer? …,12
Can I Get Life Insurance If I’ve Had Colorectal Cancer? …,12
Health ministry installs cancer equipment abandoned since 2013 pic.twitter.com/5o8Klg9QJN,12
Health ministry installs cancer equipment abandoned since 2013 pic.twitter.com/OtsoolPNGf,12
Health ministry installs cancer equipment abandoned since 2013 pic.twitter.com/32lkSqzjRZ,12
#Cancer Venus + Sun + Capricorn in your relationship sector.....super busy with family…,12
I'm at King Fahad National Centre for Children's Cancer in Riyadh,12
Expert says artificially ripen fruits cause cancer pic.twitter.com/3eYKVfRBjw,12
Thanks Rose for beautiful Xmas flowers @ Kuwait Cancer Control Center KCCC,12
#Repost fluffy.bird (get_repost) ・・・ Yaro and Kiki @ Kuwait Cancer Control Center KCCC,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/vt8SOrwGA8,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/BA0REbJg1h,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/myLIU0TGYm,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/NhzSS4sdXW,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/NRXeWhiU2c,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/mqjaj2opeE,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/Vmdifkb5a2,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/7u0qqt6al0,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/Lenpu6Qdoj,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/ldE9CemCrZ,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/jvuU2ja0Hs,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/QH4OFhG1ZW,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/2yHQ6OZpj6,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/kVBVYTKgFR,12
#riyadh #kfmc #Comprehensive Cancer Center @ King Fahd Medical City,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/r5Ee6awHUj,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/keS2Et55uW,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/nEKKtcDH7r,12
Sevilla Sack Cancer-Stricken Coach Berizzo,12
National Hospital Abuja now equipped to treat 100 cancer patients daily —Adewole pic.twitter.com/h70UpmlwvU,12
National Hospital Abuja now equipped to treat 100 cancer patients daily —Adewole pic.twitter.com/F2kXDEzrjB,12
#Cancer #Sun and #Saturn in your relationship sector....Saturn will remain 2 years...so you…,12
"FYI: Photos Of Actor, Sadiq Daba Receiving Treatment For Cancer In London Surfaces Online #Naijapals #Gistmaniapic.twitter.com/bKWg9CSQyo",12
"#ICYMI: Photos Of Actor, Sadiq Daba Receiving Treatment For Cancer In London Surfaces Online #Naijapals #Gistmaniapic.twitter.com/TzQukPb6Kk",12
"Photos Of Actor, Sadiq Daba Receiving Treatment For Cancer In London Surfaces Online #Naijapals #Gistmaniapic.twitter.com/vaIsm0L5Ir",12
what if I told you there was a cure for cancer - but they are hiding it because the government…,12
"Entertainment Roundup: Olamide, Tiwa Savage, Ycee other shut down Teslim Balogun Stadium for #OLIC4; Jay-Z pauses concert to bring up cancer survivor | More stories via",12
I'm at King Fahad National Centre for Children's Cancer in Riyadh,12
#Cancer #Gifts #Ideas A cat / cosy blanket / moon stone or crystal / house plant ! @ Páfos,12
UPDATE 22.7m persons benefit from Lapo-cancer programme in one year pic.twitter.com/BxRzOM4YjY,12
My prostrate cancer did not spread like Nigerian doctors said —SADIQ DABA pic.twitter.com/RAKGJ2i7o8,12
Cancers having rapid mood swings be like: Picture 1: We hate them and we should kill…,12
• HODGKIN day 100 • I never fought that my cancer will ever stop me. So today we take the train…,12
• HODGKIN day 100 • I never fought that my cancer will ever stop me. So today we take the train…,12
REPOST 22.7m persons benefit from Lapo-cancer programme in one year pic.twitter.com/yBpsgRkjK2,12
Sevilla’s Berizzo returns after cancer operation pic.twitter.com/uh9kflwIeg,12
"Na today ooo, Come see dance that heals cancer @ Yola, Nigeria",12
Acting early to stem cancer spread pic.twitter.com/dUMLao3pxY,12
22.7m persons benefit from Lapo-cancer programme in one year pic.twitter.com/0GsFVwa6a7,12
"Want to smoke a cancer stick, bekuz they don’t wanna smoke grass neither, fuck them cock…",12
"LAPO trains 38 health workers on cancer screening, decries lack of facilities in PHCs pic.twitter.com/dVvKJdoINq",12
#Cancer Tension with or at work ..boss or co- workers are causing problems. Some feel a…,12
Cancer Of The Cervix: What Women Should Know via,12
"I never had cancer, Paul Play clears the air pic.twitter.com/qJfn2KAq3h",12
Concentration @ Saint Jude Children's cancer center,12
I’m going to cut half of the length of my hair and donate it to someone who has cancer. Why?…,12
"I never had cancer, Paul Play clears the air pic.twitter.com/yNZHVng9g7",12
"I never had cancer, Paul Play clears the air pic.twitter.com/tIz2ddHhkG",12
Birth control pills increase risk of breast cancer – study pic.twitter.com/YrNGn2yrbl,12
Birth control pills increase risk of breast cancer – study via,12
Cancer Of The Cervix: What Women Should Know via,12
Birth control pills increase risk of breast cancer – study pic.twitter.com/fpGkBTeXUU,12
Birth control pills increase risk of breast cancer – study via,12
Niger govt inaugurates committee on cancer prevention pic.twitter.com/QwUDjRS7RJ,12
Niger govt inaugurates committee on cancer prevention via,12
Niger govt inaugurates committee on cancer prevention pic.twitter.com/VH9XIIV1BQ,12
Niger govt inaugurates committee on cancer prevention via,12
"FYI: Court Grants Permission To Ex Minister, Nenadi Usman To Travel To USA For Bosom Cancer Treatment #Naijapals #Gistmaniapic.twitter.com/rVCcwZyMvb",12
"#ICYMI: Court Grants Permission To Ex Minister, Nenadi Usman To Travel To USA For Bosom Cancer Treatment #Naijapals #Gistmaniapic.twitter.com/E2xuCH2fIk",12
"Court Grants Permission To Ex Minister, Nenadi Usman To Travel To USA For Bosom Cancer Treatment #Naijapals #Gistmaniapic.twitter.com/ykDdgmuFIk",12
N4.9bn fraud: Ex-minister gets permission to treat cancer in US pic.twitter.com/hIGQzsxkk7,12
N4.9bn fraud: Ex-minister gets permission to treat cancer in US #AkwaIbompic.twitter.com/JkDmbTo65I,12
N4.9bn fraud: Ex-minister gets permission to treat cancer in US,12
#Leo Moon in Cancer..perfect time 4 the beach + great seafood + good friends ! Basically…,12
4 Days Training of Health Workers from PHC's within Niger State on Breast and Cervical Cancer…,12
#oral_cancer_day In U. S. T @ University of Science and… …,12
FYI: Revealed: N10 Billion Abuja Cancer Centre Built By Turai Yar'Adua Currently Lies Abandoned #Naijapals #Gistmaniapic.twitter.com/NG3BmNKtSn,12
#ICYMI: Revealed: N10 Billion Abuja Cancer Centre Built By Turai Yar'Adua Currently Lies Abandoned #Naijapals #Gistmaniapic.twitter.com/NCgPQvJeWt,12
Revealed: N10 Billion Abuja Cancer Centre Built By Turai Yar'Adua Currently Lies Abandoned #Naijapals #Gistmaniapic.twitter.com/RhbuQ8bZ8f,12
". Cancer, Rashes, Endless... …",12
#Cancer The full moon affects your psyche...so you are a bit withdrawn or sensitive....tears…,12
One year since cancer stole this beautiful angel from this earth. Hayes is a…,12
"Never wait till suffer from various diseases like diabetes,cancer,stroke,heart blood…",12
#stillinbed for the Children’s cancer association #BedStockChallenge #foragoodcause…,12
"10,000 Nigerians die of cancer annually",12
National Hospital inaugurates cancer treatment center via,12
National Hospital inaugurates cancer treatment center pic.twitter.com/p46kaoHNmB,12
"#Cancer kills 10,000 Nigerians annually – Adewole pic.twitter.com/fJBXSAl13M",12
National Hospital inaugurates cancer treatment center pic.twitter.com/N9tCRzW2Wy,12
National Hospital inaugurates cancer treatment center via,12
"10,000 Nigerians die of cancer annually – Isaac Adewole via",12
"10,000 Nigerians die of cancer annually – Isaac Adewole pic.twitter.com/5LCnDC0T3j",12
"Poor equipment: 10,000 Nigerians die of cancer annually, says Health Minister",12
"10,000 Nigerians die of cancer annually – Isaac Adewole via",12
"10,000 Nigerians die of cancer annually – Isaac Adewole pic.twitter.com/7NMxHhilPk",12
I'm at Kuwait Cancer Control Centre,12
"After health vote, McCain heads home for cancer treatment pic.twitter.com/Vs8qMjygKj",7
"After health vote, McCain heads home for cancer treatment pic.twitter.com/jISYrq8IKc",7
A year ago my mum was diagnosed with breast cancer. 1 year later she has finished treatment and…,7
"Have yours been sucked? If no,I'm willing to help you avoid cancer..:) …",7
"A *Busy Life makes Prayer Harder*, but a *Prayer makes a Busy Life Easy* @ Kuwait Cancer Control…",7
@ Kuwait Cancer Control Center KCCC,7
Good morning @ Kuwait Cancer Control Center KCCC,7
Women Need Their Bosom Sucked Regularly To Prevent Bosom Cancer - Medical Experts #Naijapals #Gistmaniapic.twitter.com/z76J0OM0JA,7
Ederson reveals he has testicular cancer pic.twitter.com/j72HX0AEJP,7
Women Need Their Bosom Sucked Regularly To Prevent Bosom Cancer - Medical Experts #Naijapals #Gistmaniapic.twitter.com/DoVkExIzif,7
Women Need Their Bosom Sucked Regularly To Prevent Bosom Cancer - Medical Experts #Naijapals #Gistmaniapic.twitter.com/nWUZMClEWg,7
Good morning @ Kuwait Cancer Control Center KCCC,7
Just posted a photo @ Kuwait Cancer Control Center KCCC,7
"I have fibroids, not cancer –Halima Abubakar #AkwaIbompic.twitter.com/TiNSPKvPaK",7
"Expect universal cure for HIV, cancer soon – Nobel Laureate pic.twitter.com/kdJjuds1By",7
"Expect universal cure for HIV, cancer soon – Nobel Laureate pic.twitter.com/A2talhv90W",7
"Universal cure for HIV, cancer underway – Nobel Laureate pic.twitter.com/tUNiPShXzg",7
"Universal cure for HIV, cancer underway – Nobel Laureate pic.twitter.com/zcu1cR4b6Q",7
"Expect universal cure for HIV, cancer soon – Nobel Laureate pic.twitter.com/ILBmGn1seX",7
"I have fibroids, not cancer –Halima Abubakar",7
Just posted a photo @ Kuwait Cancer Control Center KCCC,7
"I have fibroids, not cancer –Halima Abubakar",7
"I have fibroids, not cancer –Halima Abubakar",7
I am so proud and honoured Amazing Volunteers who helped us raise cancer awareness. They were…,7
"'Trek the Deck' for the Teenage Cancer Trust onboard Oceana, officially opened by Francis…",7
The joy of Life #cancer #kids #simulation #savinglives @ National Guard Hospital- King…,7
"Jus In: US Senator, John McCain Diagnosed with Brain Cancer #Naijapals #Gistmaniapic.twitter.com/jAZWDBDzvX",7
McCain’s brain cancer: the facts about glioblastoma pic.twitter.com/PWmA9oHm5R,7
Republican Senator John McCain diagnosed with brain cancer pic.twitter.com/sNFbW1RGRg,7
Republican Senator John McCain diagnosed with brain cancer pic.twitter.com/s9JKmzCIWH,7
"Even thou we are not in America we know Mccain is having cancer,but we citizen of Nigeria,live in Nigeria don't even know what our president",7
Republican Senator John McCain diagnosed with brain cancer pic.twitter.com/df0T9E1mmp,7
Republican Senator John McCain diagnosed with brain cancer pic.twitter.com/3iE6OWJBDf,7
"Delighted Baby Favour's final Surgery went well, Thanks to those who supported. We Beat CANCER!!…",7
"Jus In: US Senator, John McCain Diagnosed with Brain Cancer #Naijapals #Gistmaniapic.twitter.com/xO5WVoqYpd",7
Republican Senator John McCain diagnosed with brain cancer pic.twitter.com/U94DqKzssJ,7
US Senator John McCain diagnosed with brain cancer Arizona senator and former presidential…,7
Republican Senator John McCain diagnosed with brain cancer pic.twitter.com/uB6oga3aXB,7
"Jus In: US Senator, John McCain Diagnosed with Brain Cancer #Naijapals #Gistmaniapic.twitter.com/qICdNW2rs6",7
Republican Senator John McCain diagnosed with brain cancer pic.twitter.com/F5ytzJ37bM,7
aggressive brain cancer,7
U.S. Senator McCain Diagnosed With Aggressive Brain Cancer pic.twitter.com/3ZseMvIpYS,7
Colorectal cancer cell #health #medical #healthcare #medicine #medecine #sante #healthy…,7
spoiling my friends day @ Kuwait Cancer Control Center KCCC,7
"Mars in Cancer square Uranus in Aries. ""Is this shocking enough for you? Mother Land is…",7
"Happy Birthday To Me. #Gotteskind #FrankSinatra #MyBirthday #July18 #Cancer @ Lagos, Nigeria",7
Staying silent is like a slow growing cancer to the soul and a trait of a true coward. There is…,7
"First female Fields medal winner in maths, Mirzakhani, dies of cancer",7
"First female Fields medal winner in maths, Mirzakhani, dies of cancer",7
Blade n shade for this amazing woman and cancer survivor . This is how you say F-U to cancer…,7
"#4 years ago today cancer stole this beautiful and inspiring kid's life. 13 years young, but a…",7
Refusing to grow up @ Kuwait Cancer Control Center KCCC,7
Good morning @ Kuwait Cancer Control Center KCCC,7
This is what I left the desk job for ... so happy @ Kuwait Cancer Control Center KCCC,7
I like the designs @ Kuwait Cancer Control Center KCCC,7
I'm at Kuwait Cancer Control Centre,7
Rio Ferdinand loses mother to cancer pic.twitter.com/AUIw6vqW5A,7
Rio Ferdinand loses mother to cancer pic.twitter.com/ihx1zVvwWb,7
Rio Ferdinand loses mother to cancer pic.twitter.com/2AqgRzPUi8,7
Sport: Chuck Blazer dies at 72 after battling with Cancer. Read here: pic.twitter.com/xgPf4QSMy7,7
Good morning have a lovely weekend @ Kuwait Cancer Control Center KCCC,7
I'm at Kuwait Cancer Control Centre,7
رائع @ Kuwait Cancer Control Center KCCC,7
I'm at King Fahad National Centre for Children's Cancer,7
I don't give a f if you don't want to see pictures of me sweating. Thyroid cancer kept my body…,7
HBD apparently all the men in my life are Cancers and I'm here for it. I'll be back to…,7
"Food that may halt cancer, brain disease pic.twitter.com/J6B9IbX4s6",7
"Food that may halt cancer, brain disease pic.twitter.com/APluEp8wNn",7
"Food that may halt cancer, brain disease pic.twitter.com/hUNk3HigES",7
I'm at King Fahad National Centre for Children's Cancer,7
At the Children's Cancer Benefit with these beautiful souls charbelk3…,7
High fibre diet can prevent prostate cancer — Expert,7
High fibre diet can prevent prostate cancer — Expert,7
I stand against #cancer @ Stone Park New Cairo …,7
Athletic Bilbao squad shave heads for cancer-stricken teammate pic.twitter.com/mKLoWXzNWM,7
Athletic Bilbao squad shave heads for cancer-stricken teammate pic.twitter.com/FYRfFEkPIJ,7
Athletic Bilbao squad shave heads for cancer-stricken teammate pic.twitter.com/3OvveWPSKj,7
Athletic Bilbao squad shave heads for cancer-stricken teammate pic.twitter.com/cIEljNRw2S,7
Athletic Bilbao squad shave heads for cancer-stricken teammate pic.twitter.com/iYxvokgPBY,7
Athletic Bilbao squad shave heads for cancer-stricken teammate,7
Athletic Bilbao squad shave heads for cancer-stricken teammate pic.twitter.com/9keGfHSyzv,7
Bradley Lowery has sadly passed away aged six after a courageous battle with cancer. Bradley…,7
Amen @ Kuwait Cancer Control Center KCCC,7
It's cancer season baby. Birthday soon come #julybaby #cancer #18thjuly #selflove #selfworth…,7
Play? Leukemia means cancer of the white blood cells.,7
"When a stage 4 leukemia Cancer Fighter, Beater and Winner takes a #boss photo…",7
Good morning @ Kuwait Cancer Control Center KCCC,7
"#Repost charbelk3 (get_repost) ・・・ Getting ready for the ""Children Cancer Event""…",7
Quotes on Dua'a's desk @ Kuwait Cancer Control Center KCCC,7
The word called cancer is a lie…You might not believe this but cancer is not a disease; it is a…,7
BIHDAY BOYS #cancers #horoscope #july #birthday #celebration #birthdayboys #brothers #bros…,7
"#Tobacco Smoking is a leading cause of cancers of the lung, esophagus, larynx, mouth, throat,…",7
"Hot like Meet Gloria Orji, a Breast Cancer Survivor for 6years and counting. She is the…",7
"Whether, you are a cancer patient, diagnosed early, diagnosed late, living with cancer, caring…",7
H.E. Dolapo Osinbajo was delighted to receive the Breast Cancer Self Awareness Materials…,7
Fifa is cancer,7
"Wife of Niger gov gives succour to 63 VVF, 1,029 cervical cancer patients pic.twitter.com/zdBwCi6q09",7
"Wife of Niger gov gives succour to 63 VVF, 1,029 cervical cancer patients pic.twitter.com/RtHRY0PLZv",7
"Wife of Niger gov gives succour to 63 VVF, 1,029 cervical cancer patients pic.twitter.com/M9D1XGxcT0",7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/j49p6ZnAs0,7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/u5Z0sl1lil,7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/tJ2B9mpdmd,7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/WhudcFuZiV,7
Colon Cancer: Serah urgently needs N10 million lifeline,7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/sEPRdkjzrt,7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/NVe1OpaUDY,7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/xA9Z98u8x6,7
Colon Cancer: Serah urgently needs N10 million lifeline pic.twitter.com/HntlSLuk76,7
How to Naturally Cure Enlarged Prostate and Avoid Prostate Cancer pic.twitter.com/iZJqfUpGgp,7
Dying Wish: 5-year-old Girl from Scotland Diagnosed with Terminal Cancer Marries Her Best… #Naijapals #Gistmaniapic.twitter.com/boGD8hLQFU,7
Happy July 1! It's Cancer season and 7/1 marks the exact midpoint of the year and the start of…,6
Of Security needs and Fibonacci sequence. Sun in Cancer meets Moon in Libra. Snails in hot arid…,6
Dying Wish: 5-year-old Girl from Scotland Diagnosed with Terminal Cancer Marries Her Best… #Naijapals #Gistmaniapic.twitter.com/JcRvC29Hlm,6
"En-route to Offa, Kwara State with a ""compact"" assault team to deliver cancer screening services…",6
I am so proud and honoured Amazing Volunteers who helped us raise cancer awareness. They were…,6
I'm at Kuwait Cancer Control Centre,6
Dying Wish: 5-year-old Girl from Scotland Diagnosed with Terminal Cancer Marries Her Best… #Naijapals #Gistmaniapic.twitter.com/y6EiCY4MAj,6
Billionaire kidnapper: How drug I concealed in my stomach gave me colon cancer – Evans pic.twitter.com/uJgu5UCIt1,6
"Cancer kids day #Volunteering (@ King Fahad Medical City (KFMC) - in Riyadh, Ar Riyāḑ)",6
Mosaic of Cancer zodiac sign at one of the oldest enclosed shopping malls 125 years old. #beauty…,6
"My heart is wide open post new moon in cancer one of my water signs, to welcome my amazing…",6
"How Pa Lulu Briggs defied Cancer to clock 87 —– Seinye, wife pic.twitter.com/fkAhLmKSr9",6
"Being a Cancer is great when things are up. Cancers make fantastic leaders, artists,…",6
"An expression of Cancer energy. Puzzy, Sun in Cancer, will not stay out on the balcony if there…",6
"Thistle what a wonderful flower #feelingspecial #cancer #loveyourself #peaceandlove @ Piran,…",6
I'm at Kuwait Cancer Control Centre,6
Just posted a photo @ King Hussein Cancer Foundation and Center,9
No woman should die of breast cancer in Nigeria—Ondo first lady pic.twitter.com/C3uOM38OI6,9
No woman should die of breast cancer in Nigeria—Ondo first lady pic.twitter.com/Ft58SZPvCy,9
#Repost askdamz (get_repost) ・・・ Do your bit for children with cancer this September and win the…,9
Substandard phone causes cancer – NCC warns pic.twitter.com/AHOOfXswcz,9
I'm at Kuwait Cancer Control Centre,9
Substandard phone causes cancer – NCC warns pic.twitter.com/VAawm50KU6,9
Pretty amazing.. I had surgery last week.. had skin cancer that required removal. Thank god for…,9
Substandard phones responsible for some cancer ailments — NCC,8
Substandard phones responsible for some cancer ailments — NCC,8
Substandard phones responsible for some cancer ailments — NCC,8
What's better than helping to raise awareness about childhood cancer? Winning awesome prizes…,8
