tweet_text,month_of_tweet 
"Thanks to for supporting #worldcancerday2016 World Cancer Day Walk, Race &…",9
"Thanks to for supporting #worldcancerday2016 World Cancer Day Walk, Race &…",9
"Watch our #worldcancerday 2016 video Part 1. World Cancer Day Walk, Race & Cycle against Cancer…",9
"Thanks to for supporting #worldcancerday World Cancer Day Walk, Race & Cycle…",9
"The Longer we continue to ignore the causes of Cancer, the more we fail to achieve the aim to…",9
"Thanks to for lending her voice to the #worldcancerday2016 World Cancer Day Walk,…",9
"Thanks to for supporting #worldcancerday2016 World Cancer Day Walk, Race &…",9
#Spreadtheword #Getscreened CERVICAL CANCER AWARENESS …,9
"We may never understand illnesses such as cancer. In fact, we may never cure it. But an ounce of…",9
"""Globeathon event to fight cancer"" #smile #befit #sportive #runtoendhercancer #fightcancer…",9
"""Globeathon event to fight cancer"" #smile #befit #sportive #runtoendhercancer #fightcancer…",9
Sishayi Thobela! #EMAC2016 cancer awareness 10 km walk #nigeriameetsouthafrica ĺ @ Allen Av.…,9
Walk Against Prostate Cancer starting from Anthony.... We're just setting out.... cc…,9
Team SA lead by Consul General Darkey Africa. Exquisite Magazine Against Cancer Walk #EMAC2016…,9
"When you hear the word 'cancer,' it's as if someone took the game of Life and tossed it in the…",9
"When you hear the word 'cancer,' it's as if someone took the game of Life and tossed it in the…",9
"Watch Part 3: World Cancer Day Walk, Race & Cycle against Cancer took place on 6th February,…",9
TODAY IS THE 10KM WALK AGAINST CERVICAL CANCER.... Its that time of the year when we get to walk…,9
"Watch our #worldcancerday 2016 video Part 1. World Cancer Day Walk, Race & Cycle against Cancer…",9
#Challenge_accepted Support cancer patients by blacknwhite photo …,9
10 WAYS TO REDUCE YOUR CANCER RISKS • • • 1. Do not smoke. Do not use any form of tobacco. 2.…,9
Join us this SATURDAY and Let's STAND UP FOR OUR MEN. WALK AGAINST PROSTATE CANCER on Saturday…,9
"08:10:16 This is to officially launch our annual PINK OCTOBER WALK, RACE & CYCLE AGAINST CANCER.…",9
"08:10:16 This is to officially launch our annual PINK OCTOBER WALK, RACE & CYCLE AGAINST CANCER.…",9
#Challenge_accepted Supporting the battle for fighting #Cancer by… …,9
from - 10. WAYS TO REDUCE YOUR CANCER RISKS 1. Do not smoke. Do not…,9
My fiance died yesterday. After a year Fighting against cancer (osteosarcoma) he left me but…,8
Challenge accepted ! #cancer @ Cataract Pyramids Resort,8
Paul Deschamps with lethal cancer is healed by my talents from Jesus.together soul salvation. pic.twitter.com/yFCRfsFWAD,8
#hospital#57357#children#cancer#photography#blackandwhite#blackandwhi… …,8
10. WAYS TO REDUCE YOUR CANCER RISKS 1. Do not smoke. Do not use any form of tobacco. 2. Take…,8
"#FlashBack On 17th Nov., 2015, our Executive Director was honoured among 8 cancer…",8
from - PLEASE HELP FOLAKE DEFEAT CANCER! Ms. Folake Ajibola is a 49-year…,8
One happy shot #57357 #CCHE #children_cancer_hospital #happiness #warsha @ Children's Cancer…,8
Welcome Dr Abia Nzelu and Dr Keane! Let's ACT» Attack Cancer Together Text ACT to 44777 #100:00,8
"I won't be able to do collection this year, pls donate generously to fund vital cancer research work. #throwbackpic.twitter.com/RGmQrcjzm6",8
Cancer alert,8
#Repost fanillah with repostapp ・・・ Let's stand together in the fight against cancer بهمتنا…,8
We're always eager for so much more. Cause reality is a cancer and we've discovered the cure.,8
Did you know September was childhood cancer… …,8
"Men=more ejaculation reduces chances of prostrate cancer. Women: more sex partners, high risk of cervical cancer. Not fair enough..",8
""" Meet the dogs who can sniff out cancer better than some lab tests pic.twitter.com/cQOJLwSfuA how possible is it?",8
"""one day cancer will be only a sign"" #nalutacontraocancêr #desafioaceito #faith @ Black & White",8
Its never too late .. #volunteer @ Children's Cancer Center Of… …,8
"#watch World Cancer Day Walk, Race & Cycle against Cancer took place on 6th February, 2016, in…",8
"- Cancer patient Mayowa Ahmed has died after battling Ovarian cancer for a while, so…",8
That basic cancer... alegrou me so um bocadinho,8
SHOCKING NEWS: Cancer Patient Mayowa Ahmed Is Dead pic.twitter.com/JTwh2Ivig7,8
Looking forward to the Hvar halfmarathon ( ) tomorrow after 2 year all clear from #bowel cancer today :-),8
#FullMoon tonight at 5.27am and this #Cancer baby can't wait. It's a time for celebration and…,8
How happiness makes you healthy – and how I really faced my cancer …pic.twitter.com/RxVST6SijV,8
<<<< Click my photo and get cancer,8
hey is anybody jealous here!!!! I don't think so. Am falling in love with someone!!! #cancer,8
"Wow this is cool"" knowing this is really piercing my marrows lol yea #cancer",8
#virgo lol it can really work for u but not for me. I love this weather with a #Scorpio or #Cancer,8
"Nigerian Police Concludes Investigation On The MAYOWA Cancer Patient, N32M Scam and Toyin Aimakhu See at--&gt; …",8
Silence like a cancer grows @ La Pineda Platja,8
are u building a collection of the cancer that is my tweets?,8
"Deleted the get cancer tweet, still hate finny but that went to far.",8
they cancer jk we cancer,8
leafy fans are cancer,8
"Last week, we dedicated days to discuss and deliberate on what is needed to make #Cancer a…",8
"Pink October Walk, Race & Cycle against Cancer is coming up in #LAGOS Saturday, 8th October,…",8
Cancer Charity Gala last night. @ Guadalmina golf club,8
Opera at Cancer Charity Gala. @ Guadalmina golf club,8
Cancer Charity Gala tonight. @ Guadalmina golf club,8
Cancer Charity Gala tonight. @ Guadalmina golf club,8
Cancer Charity Gala tonight. @ Guadalmina golf club,8
fast food can cause cancer,8
"After my grandma got cancer, she said she was done cooking and that… …",8
"Pink October Walk, Race & Cycle against Cancer is coming up in #LAGOS Saturday, 8th October,…",8
u have bone cancer then,8
Just posted a photo @ King Hussein Cancer Foundation and Center,9
No woman should die of breast cancer in Nigeria—Ondo first lady pic.twitter.com/C3uOM38OI6,9
No woman should die of breast cancer in Nigeria—Ondo first lady pic.twitter.com/Ft58SZPvCy,9
#Repost askdamz (get_repost) ・・・ Do your bit for children with cancer this September and win the…,9
Substandard phone causes cancer – NCC warns pic.twitter.com/AHOOfXswcz,9
Substandard phone causes cancer – NCC warns pic.twitter.com/VAawm50KU6,9
Pretty amazing.. I had surgery last week.. had skin cancer that required removal. Thank god for…,9
Substandard phones responsible for some cancer ailments — NCC,8
Substandard phones responsible for some cancer ailments — NCC,8
Substandard phones responsible for some cancer ailments — NCC,8
What's better than helping to raise awareness about childhood cancer? Winning awesome prizes…,8
Beauty queen organises cancer screening for Anambra women pic.twitter.com/J1tDblkTqb,8
"""I Came, I Saw, I Cancer"" - Student Celebrates Graduation With Error-ridden Post That Goes… #Naijapals #Gistmaniapic.twitter.com/mkxD9ZRMVA",8
Man with throat cancer kills friend for introducing him to smoking pic.twitter.com/HN7ZQV6KIl,8
US approves first gene therapy for cancer pic.twitter.com/cYybvlhRkr,8
Man with throat cancer kills friend for introducing him to smoking pic.twitter.com/fwA1n8u88e,8
US approves first gene therapy for cancer pic.twitter.com/c9A8GQSzgF,8
"""I Came, I Saw, I Cancer"" - Student Celebrates Graduation With Error-ridden Post That Goes… #Naijapals #Gistmaniapic.twitter.com/11UtsB81Lh",8
Man with throat cancer kills friend for introducing him to smoking pic.twitter.com/BxYCAhdFlc,8
"""I Came, I Saw, I Cancer"" - Student Celebrates Graduation With Error-ridden Post That Goes… #Naijapals #Gistmaniapic.twitter.com/mRqQt9YneP",8
Tech Talk! Nigerian Man Invents Computer That Can Smell Out Bombs And Cancer Cells #Naijapals #Gistmaniapic.twitter.com/SfhrltSvgx,8
Smell the flowers; Spread some hope... #SingSeptember #childhoodcancer #cancer…,8
Tech Talk! Nigerian Man Invents Computer That Can Smell Out Bombs And Cancer Cells #Naijapals #Gistmaniapic.twitter.com/htFfogEDw1,8
Tech Talk! Nigerian Man Invents Computer That Can Smell Out Bombs And Cancer Cells #Naijapals #Gistmaniapic.twitter.com/gRtIFLe7ii,8
Our own Cynthia with darling Inioluwa who is cancer free today . #childhoodcancer #cancer…,8
NGO urges Lagos govt to build cancer centres in divisional areas,8
NGO urges Lagos govt to build cancer centres in divisional areas,8
NGO urges Lagos govt to build cancer centres in divisional areas pic.twitter.com/jvz6TP0F8M,8
NGO urges Lagos govt to build cancer centres in divisional areas pic.twitter.com/C5qUZ5VbVP,8
My daughter is reading this -great and very interesting true story about her cancer cells being…,8
There are large variety of clinics specializing in the treatment of cancer. Company I MEDICAL…,8
Husband And Wife Dies The Same Month In Anambra After Battling With Cancer & Kidney Failure #Naijapals #Gistmaniapic.twitter.com/xMw7is4szm,8
Cancer must be beaten pic.twitter.com/f6LXqH4IKk,8
Aww! Ex Royal Marine Sells All His Medals To Fund £200k Cancer Treatment For Girl He Has… #Naijapals #Gistmaniapic.twitter.com/l95pC6Qe43,8
Husband And Wife Dies The Same Month In Anambra After Battling With Cancer & Kidney Failure #Naijapals #Gistmaniapic.twitter.com/OuNeP0Qr0J,8
Aww! Ex Royal Marine Sells All His Medals To Fund £200k Cancer Treatment For Girl He Has… #Naijapals #Gistmaniapic.twitter.com/10GLevDtqs,8
Husband And Wife Dies The Same Month In Anambra After Battling With Cancer & Kidney Failure #Naijapals #Gistmaniapic.twitter.com/3lf64NDJAG,8
Former Royal Marine Sells His Medals To Fund £200k Cancer Treatment For Girl He Has Never Met…,8
Breast cancer killing more women than reported –Akeredolu pic.twitter.com/3KYIhrXLQ1,8
Aww! Ex Royal Marine Sells All His Medals To Fund £200k Cancer Treatment For Girl He Has… #Naijapals #Gistmaniapic.twitter.com/XzNQx78g6I,8
Breast cancer killing more women than reported –Akeredolu pic.twitter.com/2dIxac2rjF,8
I begged from house-to-house for treatment — CANCER SURVIVOR pic.twitter.com/8M0bOOXsRu,8
My dear friend today is battling breast cancer for the second time in this year Prayers and hopes for her easy & fast recovery KFSHRC,8
Intestinal cancers simulate a lot of other conditions and conveniently we want to believe it's…,8
Osinbajo says hate speech is cancer pic.twitter.com/DREEC5QOqV,8
Uche must beat CANCER. To all my friends and followers around the world please JOIN ME let's…,8
Uche must beat CANCER. To all my friends and followers around the world please JOIN ME let's…,8
our source happiness @ Tanta Cancer Center …,8
Fuck Cancer Big Strong My Mother #Monday #Evening #Happy #Smile #picoftheevening #IG…,8
Last night for birthday wearing £1 River Island playsuit & £2 bag…,8
Wishing all my friends a great weekend and all my enemies cancer @ Hahnensee,8
"""Fuck the cancer. Cancer made me play more guitar and make more music."" Vivian Campbell (Dio,…",8
"""Let Buhari now in England negotiate with Britain to extradite Diezani to face justice b4 cancer finishes her off! …",8
#Repost with instatoolsapp ・・・ Giving thanks could heal cancer #moneyman…,8
"Make it a date with us. Keep the date in mind ladies, cancer is real and it kills slowly. Why…",8
June/July birthday at work! #juneborn #cancer #parkinnbyradisson #parkinnabk #happy #june #fun…,8
Woman struck with breast cancer needs N6.4m for treatment pic.twitter.com/3KlniT6xLC,8
Woman struck with breast cancer needs N6.4m for treatment pic.twitter.com/nlLxpTbdEt,8
Woman struck with breast cancer needs N6.4m for treatment pic.twitter.com/C7wdoOQMCY,8
Woman struck with breast cancer needs N6.4m for treatment pic.twitter.com/drEPT8QWIu,8
Woman struck with breast cancer needs N6.4m for treatment pic.twitter.com/2S8UMkuF5e,8
Woman struck with breast cancer needs N6.4m for treatment pic.twitter.com/mZoBtuV8Zv,8
Woman struck with breast cancer needs N6.4m for treatment pic.twitter.com/klbI9af9t3,8
4 years - 2 cancer battles 8 countries 2 dogs chaifacebearface …,8
Let keep it coming guys. We are almost there. Remember beat the hell outta cancer…,8
"""That smile. Could end wars and cure cancer."" @ Vila Praia De Âncora, Viana Do Castelo, Portugal",8
Join exquisitemagazinenig as they campaign to raise more awareness for cervical cancer…,8
"New treatment for breast cancer targets tumours, with fewer side effects pic.twitter.com/T6i8gN7FeL",8
Show some love by donating to help beat cancer. Anything is appreciated.…,8
Show some love by donating to help beat cancer. Anything is appreciated.…,8
"New treatment for breast cancer targets tumours, with fewer side effects pic.twitter.com/e3MjiBy1Ge",8
"Man grows marijuana for cancer-stricken wife’s treatment, bags jail pic.twitter.com/18zjzoiW7n",8
"Man grows marijuana for cancer-stricken wife’s treatment, bags jail pic.twitter.com/G6VK5lToFx",8
"80% of cancer cases in Nigeria curable – Minister of Health, Adewole pic.twitter.com/zGEDNcsCbo",8
"Here are some awesome food coloring,which are good to beat of #cancer #skininfection…",8
80 percent of cancer cases curable — Health Minister pic.twitter.com/glindC1vOt,8
"Please help pray, donate or repost to help my brother beat cancer God keep us…",8
We gotta help one of the finest OAPs in Nigeria beat cancer... @ Enugu State,8
#senseuchewillbeatcancer only if you do something and let this #voice remain on #radio #cancer…,8
Help Uche beat cancer. Note: If you wish to make donations in NGN please use the…,7
"OAP Sensei Uche Reveals He Has Cancer, Seeks Help pic.twitter.com/tEesSr9ZDN",7
"OAP Sensei Uche Reveals He Has Cancer, Seeks Help pic.twitter.com/2u9xZJhPnV",7
"Gid Is Bigger Than Cancer...Lets Join Hands to help @ Issele Uku, Delta, Nigeria",7
Every kobo will be appreciated - nothing is too small. Help save Uche from cancer #fundraising…,7
"OAP Sensei Uche Reveals He Has Cancer, Seeks Help pic.twitter.com/9sna4tgGEB",7
Good evening guys please help Sensei beat cancer your 1k donations can count Sensei Uche needs…,7
"OAP Sensei Uche Reveals He Has Cancer, Seeks Help",7
"OAP Sensei Uche Reveals He Has Cancer, Seeks Help pic.twitter.com/DJIjG5b7UK",7
"OAP Sensei Uche Reveals He Has Cancer, Seeks Help pic.twitter.com/SsfYqdJOt5",7
"Stay Away From Boli, Suya, They Can Cause Cancer – SOGHIN …",7
"Please help pray, donate or repost to help my brother beat cancer God keep us…",7
#Repost (get_repost) ・・・ Let's Support Our Own Beat Cancer. You can…,7
"Stop eating ‘suya, boli’, they cause cancer – Expert warns pic.twitter.com/mF32Lt5tTw",7
OAP Sensei Uche reveals he has cancer pic.twitter.com/qfczshdJS6,7
OAP Sensei Uche reveals he has cancer,7
OAP Sensei Uche reveals he has cancer pic.twitter.com/4dGQ0RXOFE,7
"Stop eating ‘suya, boli’, they cause cancer – Expert warns pic.twitter.com/sApHF1m7mx",7
OAP Sensei Uche reveals he has cancer pic.twitter.com/1CPTBDyL1o,7
"needs our help to fight cancer, nothing is too small folks. God bless! @ Lagos,…",7
"Please help pray, donate or repost to help my brother beat cancer God keep us…",7
"#HEALTH. CANCER CAUSING FOODS 4. Alternatives to white sugar are Stevia, Just like Sugar, Maple syrup, Dates etc.",2
#HEALTH CANCER CAUSING FOODS. 4. Processed Refined Sugar. Lower your immune system. So acidic. Cancer thrives so well in acidic environment,2
N’Assembly plans law for local treatment of cancer …,2
We can beat cancer... @ World Cancer Day,2
#Running We are supporting world cancer day #worldcancerday… …,2
Cancer might have won this fight but he was the best dog in the… …,2
Diseases like cancer are on the rise in developing countries …,2
Together we can work to reduce the global #cancer burden.,2
Sending extra love up in Heaven to my favorite man today. @ World Cancer Day,2
I think world cancer day is the best and worst day. I remember my grandpa everyday but glad that…,2
"Many of the cancer cases especially colorectal, are being misdiagnosed for ulcer, until it gets worse and difficult to treat.",2
Seems like I'm flooding the TL with cancer tweets...,2
"The best cure for cancer is prevention. People need to take their vaccines, examine their body regularly, eat healthy etc. Reduce your risk.",2
Fuck Cancer not only today @ We Own the World,2
"Get tests to catch hard-to-spot cervical cancer, experts urge women on World Cancer Day …",2
"My sincere heart warming for those who lost their life, via cancer, A must leave for cancer! #WorldCancerDay",2
""" Feb. 4 is #WorldCancerDay! to show your support in the fight against #cancer",2
"World Cancer Day.. I won't wish death on anyone but the bitch called cancer,she thinks she's…",2
We can destroy cancer before it destroys us. #WorldCancerDay #getcheckedearly,2
"Cancer is a major cause of death worldwide, accounting for 7.6 million deaths (about 13% of all…",2
"Cancer is not contagious, but an unhealthy lifestyle can make a person susceptible to it #AccessFightsCancer #WeCanICan",2
"with Let's raise awareness of cancer and encourage its prevention, detection and…",2
Did you know? Prostate cancer is the leading form of cancer found in men in Nigeria today. #AccessFightsCancer #WeCanICan,2
"Ghanaian Boy Dying Of Cancer Gets His Last Wish """,2
"Write a supportive World Cancer Day message on your hand using the ""We can.. I can"" theme,…",2
Good Morning #díamundialcontraelcáncer #nosaltrespodemjopuc #cancer #goodmorning #morning #day…,2
"World cancer day .. (@ Ahfad University For Women in Omdurman, Khartoum w/",2
"Letizia of Spain Sighting: Madrid, Spain/ attending the 5th forum against cancer",2
#thegovernment in israel is covering the #cancer #epidemic in #haifa #lets #stopcancer Let's…,2
followback,2
"Lol, dat one sef dey"" do u reside in Ogun? 100% sure say na only u waka come.... Charm born ni not Ogun""",2
As a fan of WWE my heart goes out to HALL OF FAMER BRET HA as being diagnose of prostrate cancer.get well soon lad.,2
How #BetaGlucans Boost #Immunity & Fight #Cancer Beta glucans are found in the cell walls of…,2
"#Cancer is a word, not a #death sentence #Pink is not just a colour, it's a movement…",2
it will be worthwhile to study the claim of protection it confers in the development of breast cancer .,1
"She's a survived stage iv breast cancer, she's strong and willing to fight. I don't know you so…",1
"Newshour - ""Safer"" Cancer Therapy For Children's Brain Tumours, 30/01/2016 GMT - …",1
Sisi Oge - The Pride of Africa gets tough with cancer! The pretty lady supports…,1
"We can, I can... join optimal cancer care foundation 118 BODE THOMAS SURULERE LAGOS. @ 4th of…",1
“ just cut 8 inches of my hair off to make a wig for people who have cancer :)” I don't get the need to tweet it,1
"#WorldCancerDay2016 #WeCanICan #OCCF #cancerawareness @ Optimal Cancer Care Foundation, 118 Bode…",1
Beautiful Zainab was dolled up for cervical cancer. Teal is a colour for cervical…,1
", Juli! Fibrin matrices enhance the transplant and efficacy of cytotoxic stem cell therapy for post-surgical cancer",1
"Chelsea Football Club are the cancer of the football world. The fans, the players, and the staff are just scum.",1
"If u like me, plz donate :D @ Children's Cancer Hospital Eygpt 57357 …",1
And the cancer mysteriously disappeared afterwards?,1
"some said i look like a dancer ; when i show you my moves, you probably will get cancer. @ Step Up",1
Secondo round Rock Against Cancer: Sick Brain. @ LIVE MUSIC CLUB,1
& for W2016 | Cancer Awareness Campaign | photographed by…,1
"Well then.. “ Eating Vag Causes Cancer, According To Science. pic.twitter.com/xxg0hlt0tA”",1
"Oral Sex Causes Throat Cancer, New Research Reveals New research has found that practicing oral…",1
Get cancer #EsPeorQueHincharseAPorros,1
After a month of preparations... #Soukelakel will be back for World Cancer Day on the 4th of…,1
With a touch of cancer …,1
"Smoke #smoke #cigarette #cancer #dangerous @ Toulouse, France",1
#WEF #YGL #Davos #CancerMoonshot We can be the generation to eradicate cancer. Here's the first…,1
Twitter is giving me cancer today! #twitterdown. ?,1
"I am wondering, if Jonathan is still President, would Diezani still be ""suffering"" from the same ""cancer? She was so strong&pretty last year",1
"Sir Shina Peters' Wife, Sammie Survives Cancer …",1
What a week Celine Dion has had. Losing her husband and Brother to Cancer In the space of less than a week.,1
"Sad! Céline Dion’s Brother Killed By Cancer, 2 Days After Her Husband Died - .,""",1
"The Malboro Man died of lung cancer. Some of his last words were ""Take care of the children. Tobacco will kill you. I'm living proof of it.",1
Yesterday night davidbowie tribute concert against cancer razzmatazzclubs #davidbowie…,1
""" Celine Dion’s Brother ,Daniel Dion Dies of Cancer at 59 … pic.twitter.com/8Dj2dEIDYg""",1
"Walking against cancer @ Yaba College of Technology, Yaba, Lagos.",1
Celine Dion's brother dies of cancer days after her husband died …pic.twitter.com/iuuuXpkieq,1
"Really feeling it for #CelineDion Poor lady. Days after losing her husband to cancer, she loses her brother to the disease as well.",1
"Days after her husband and manager died of cancer, Canadian singer Celine Dion has lost a brother also to cancer",1
Ron Arad designs cancer care hospital to serve Israeli and Palestinian: …pic.twitter.com/mq6DLnxBp0,1
yeah Ik allah yer7moo... Cancer again,1
Lagos Marathon 6th February BimBimNg will Sponsor engr_ahmadidris for IDP's and Cancer support…,1
"Also USED"" Cancer? - USED. Wheelchair? - USED. Sick? - Alex Badeh ."" let's try Coffin",1
Cosmetics that you are using now u will not understand its sides effects until you gt cancer or you got old,1
"All of us from optimal cancer care foundation kick against cancer, vaccination is for everyone.…",1
""" Dion’s husband dies of cancer at 73 """,1
""" : Celine Dion’s husband dies of cancer at 73 """,1
#CelineDion lost her husband #ReneAngelil Sad to hear that. Once again Cancer claims another. Know he has been going through it for sometime,1
// you know a good part of the treatment is the moral of the patient. My step father survived to a cancer during decades>>,1
… … - Husband of Celion Dion dies at 73 after a long courageous fight against cancer.,1
"Popular Singer, Celine Dion Loses 73 Years Old Husband, Rene Angelil To Cancer pic.twitter.com/H7FwDzSmev",1
what is all these with dead celeb men we gonna pray to God to protect us from this deadly disease called cancer,1
#DavidBowie and #AlanRickman both secretly fighting #Cancer . Both gone at 69.,1
Alan Rickman dead aged 69 after battle with cancer,1
What the fuck is happening to this world ?? In a month we lost 4 great human beings because of cancer !!! #RIPAlanRickman,1
Cancer should stop taking all the cool people.,1
Cancer is a bvtch! First David Bowie now Alan Rickman RIP to the departed.,1
"Rock Singer David Bowie Dies Of Cancer At Aged 69 …""",1
"Kinda true"" #Cancer has trouble letting old lovers go.""",1
"Hi Fran, my best friend MOM just died of cancer, I'm too sad RIP",1
"The legendary rock singer, David Bowie has passed on after a long battle with cancer.The 69 year old died peac SEE @",1
"warm wind, wine and hands my boo makes my happy @ Kotor, Montenegro …",1
"Cancer was a bolt that hit you, Took you from earth and fit you, in the best clothes you flew…",1
"Hi Fran, I have a question to ask you. I am told that soy milk causes cancer, is it true?",1
Studies demonstrate that wanting euro and dying of cancer are strongly correlated. …,1
Stupid cancer RIP Major Tom @ Space Oddity,1
"David Bowie Dies at 69 After Battle With Cancer --=-(()""",1
What you ought to know About cervical cancer! - Hello MediFam. Happy new year. Hope you had a…,1
""" BREAKING NEWS: David Bowie passes away after a 'courageous' 18-month battle with cancer. May his gentle soul rest in peace (RIP)",1
Rock Legend & Icon David Bowie has died. He was battling cancer. RIP Rocker Legend Bowie.,1
Just posted a photo @ Kotor Old Town …,1
"Sorry ma'am Lost a dear friend to cancer …""",1
"Presently, we have a former minister who i suppose is on chemotherapy for cancer treatment.",1
"Penguin, Sea. The best start of the year. @ Marina Kotor …",1
"Just posted a video @ Kotor, Montenegro …",1
"Help women fight Breast cancer today. Men, pls do your part and suck a Breast now! And women, pls endeavour to make it available regularly.",1
Cancer Bats Rats! Never quit never…,1
"my beautiful flower, I love you so much. you're my support and best… …",1
Roche: Pharmaceutical company says encouraged by cancer drug atezolizumab study,1
""" Could CT scans cause cancer? pic.twitter.com/8SeIfTGOJW""",1
Cancer X 3 #friends #love #Selfie #nightout #reunion #lifo #instalifo #kolonaki #athens #greece…,1
Your immune system destroys at least one cell every day that would have become cancer if it lived. pic.twitter.com/uFv89DMhl8,1
Electromagnetic waves may help fight cancer - Electromagnetic waves may help fight cancer …,1
our bane as a nation has remained resort to quick fix approaches leaving the cancer eating us deep,1
9 Symptoms of Cancer That You Should Never Ever Ignore: (adsbygoogle = window… #NsUpdate,1
"[OGUN SENSITISES STUDENTS ON BREAST, CERVICAL CANCERS] #RawGist",1
#HEALTH BOMBS. 7. Every Leach Molecule is Carcinogenic- Cancer Causing Agent. Affects the DNA.,1
What if the cure of cancer is actually trapped inside a mind of a boy who doesnt get a free…,1
SHO GUT the movie (Cancer Awareness) Trailer Shot in the beautiful Ancient City of…,1
Janet Jackson Reportedly Undergoing Tests For Throat Cancer pic.twitter.com/K3g777KzDh,1
"would they being small be a 'blemish'? If it was cancer, birth defects, etc more reasonable",1
"Study shows higher cancer risk among twins, siblings - Study shows higher cancer risk among twins, siblings …",1
"Hi Fran, how are you? There is a French version of the book ""Cancer Schmancer""?",1
"If your father ate our yams & he's not been reached by EFCC, Tell him Cancer/wheelchair options ve been used already pic.twitter.com/pZQLIfiZNZ",1
#Israel My #Hero Dr. Raphael Mechoulam #Cannabis #Heals #Cancer…,1
PSA Daily Orgasms Can Reduce Risk of Prostate Cancer …,1
"I heard catfish causes cancer,oya wait let me first finish this… …",1
Pride is worse than cancer and more deadly than AIDS.,1
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/kTm7OKb25F,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/L4P6QgdKyb,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/vRUW9kL5uN,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/E9ASnuDWVt,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach pic.twitter.com/HMpsstQLJy,12
Sevilla Name Montella To Replace Axed Cancer-Stricken Coach,12
Can You Get Life Insurance If You’ve Had Prostate Cancer? …,12
Can I Get Life Insurance If I’ve Had Colorectal Cancer? …,12
• HODGKIN day 111 • Prepping for new year eve like a cancer fighter: it means a deep cleanse…,12
#Cancer Venus + Sun + Capricorn in your relationship sector.....super busy with family…,12
Expert says artificially ripen fruits cause cancer pic.twitter.com/3eYKVfRBjw,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/vt8SOrwGA8,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/Vmdifkb5a2,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/jvuU2ja0Hs,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/2yHQ6OZpj6,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/r5Ee6awHUj,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/keS2Et55uW,12
Sevilla Sack Cancer-Stricken Coach Berizzo pic.twitter.com/nEKKtcDH7r,12
Sevilla Sack Cancer-Stricken Coach Berizzo,12
#Cancer #Sun and #Saturn in your relationship sector....Saturn will remain 2 years...so you…,12
"FYI: Photos Of Actor, Sadiq Daba Receiving Treatment For Cancer In London Surfaces Online #Naijapals #Gistmaniapic.twitter.com/bKWg9CSQyo",12
"#ICYMI: Photos Of Actor, Sadiq Daba Receiving Treatment For Cancer In London Surfaces Online #Naijapals #Gistmaniapic.twitter.com/TzQukPb6Kk",12
"Photos Of Actor, Sadiq Daba Receiving Treatment For Cancer In London Surfaces Online #Naijapals #Gistmaniapic.twitter.com/vaIsm0L5Ir",12
what if I told you there was a cure for cancer - but they are hiding it because the government…,12
"Entertainment Roundup: Olamide, Tiwa Savage, Ycee other shut down Teslim Balogun Stadium for #OLIC4; Jay-Z pauses concert to bring up cancer survivor | More stories via",12
#Cancer #Gifts #Ideas A cat / cosy blanket / moon stone or crystal / house plant ! @ Páfos,12
UPDATE 22.7m persons benefit from Lapo-cancer programme in one year pic.twitter.com/BxRzOM4YjY,12
My prostrate cancer did not spread like Nigerian doctors said —SADIQ DABA pic.twitter.com/RAKGJ2i7o8,12
Cancers having rapid mood swings be like: Picture 1: We hate them and we should kill…,12
• HODGKIN day 100 • I never fought that my cancer will ever stop me. So today we take the train…,12
• HODGKIN day 100 • I never fought that my cancer will ever stop me. So today we take the train…,12
Keep it strong !!! #strong #color #couleur #rose #pink #cancer #breastcancer #force #noeud…,12
REPOST 22.7m persons benefit from Lapo-cancer programme in one year pic.twitter.com/yBpsgRkjK2,12
Sevilla’s Berizzo returns after cancer operation pic.twitter.com/uh9kflwIeg,12
In 2014 my Father was diagnosed with a progressed stage of Pancreatic cancer. It is called the…,12
"Na today ooo, Come see dance that heals cancer @ Yola, Nigeria",12
Acting early to stem cancer spread pic.twitter.com/dUMLao3pxY,12
22.7m persons benefit from Lapo-cancer programme in one year pic.twitter.com/0GsFVwa6a7,12
"Want to smoke a cancer stick, bekuz they don’t wanna smoke grass neither, fuck them cock…",12
"LAPO trains 38 health workers on cancer screening, decries lack of facilities in PHCs pic.twitter.com/dVvKJdoINq",12
#Cancer Tension with or at work ..boss or co- workers are causing problems. Some feel a…,12
Cancer Of The Cervix: What Women Should Know via,12
Concentration @ Saint Jude Children's cancer center,12
Birth control pills increase risk of breast cancer – study pic.twitter.com/YrNGn2yrbl,12
Birth control pills increase risk of breast cancer – study via,12
Cancer Of The Cervix: What Women Should Know via,12
